size 	 q0
5.6464826347785415	0.0
5.7166775008558615	0.010697548496388442
6.288792891947851	0.019222762827149364
6.3866904025152635	0.028669941996582245
6.396563168619946	0.030080930123468574
6.499154036594465	0.04877963280721571
6.576509696565736	0.06412522517345304
6.6233627473786525	0.0718946197414246
6.652262896412391	0.07577841807465137
6.655743723234847	0.07619614248994777
6.763019761820825	0.08150385501399238
6.76676563479437	0.0818086319975983
6.864864056299148	0.09932471442908687
6.886158837451026	0.10614363078894117
6.925129848959543	0.12132451749736867
6.956465318598627	0.13533766937826003
6.961361151694815	0.13760357162600162
6.968582620588621	0.14096041379684418
6.992459064124585	0.15201322214883728
6.998401773285963	0.15471204161722174
7.02544812454288	0.16643639338342353
7.025943368237476	0.1666401736109609
7.075394290450215	0.18429057054118253
7.0760077838308515	0.1844723750941143
7.106316745932774	0.1922612189183947
7.141698029073627	0.19856754343336766
7.243822616941788	0.2125893922270225
7.283039094321673	0.22389677254031948
7.300898196444823	0.23068794227616
7.320880992921982	0.23962591296629443
7.334384334518621	0.2464913346872109
7.338337581921964	0.24862800052378692
7.345819039168238	0.2528278175157619
7.348570738912517	0.2544235844362176
7.350125681131214	0.25533737937993617
7.3505247934684	0.2555733248202675
7.35656108406937	0.25921100936965186
7.373087046686424	0.269817016512967
7.383876040056832	0.2772268018986064
7.384860490450142	0.27792095657521587
7.392964654300513	0.28374435938142295
7.396645023474893	0.2864507818345575
7.399419330417171	0.2885152616039651
7.416221988613574	0.3014276395918076
7.447527381221493	0.32691414141151176
7.477419254093122	0.35204296978257343
7.4801387993521296	0.35432730391400524
7.485169159191613	0.35854121893420565
7.511100042573892	0.3798386507591769
7.516382255979721	0.3840496250813386
7.580197869359018	0.42919358450517403
7.608838018798032	0.445078383786469
7.610380545764714	0.44584873832680294
7.611006353386276	0.44615878014498284
7.624833622853689	0.4526434312276746
7.632436038117903	0.4559134628608985
7.683111103129991	0.47271408659654673
7.691931813508602	0.4748365439347727
7.69211052275636	0.47487736499801314
7.692775566062909	0.4750285316786819
7.693443862700337	0.4751792612878042
7.715949243999966	0.48039476165679945
7.722316927684745	0.48209075142439956
7.728691871500875	0.4838969945786501
7.744678439043574	0.4889240505362721
7.750009229070822	0.4907641759122729
7.76649303941436	0.4969924745575256
7.79983478018472	0.5121483248752721
7.801119233404312	0.5128009937171896
7.8099636459320605	0.517431368341378
7.831388527947846	0.5296045512759537
7.8742163496129125	0.5574971410438738
7.8747714630237375	0.5578844153112491
7.877946546665349	0.5601098040189458
7.879354050723072	0.5611017587216265
7.888798791723686	0.5678375014676063
7.888969483005706	0.5679604145773728
7.90300659353719	0.5781870006429504
7.921563193381006	0.591956180020298
7.942034092347282	0.6072323409950748
7.942429433580648	0.6075263531088645
7.987288309984707	0.6398850376421052
7.995310291467268	0.6453439440601165
8.026276473276827	0.665032890857883
8.031651562495394	0.6681970002109902
8.047031159592953	0.6767927543664974
8.052578979824982	0.6797213904837378
8.081040198714526	0.693258879599369
8.09296254253933	0.6981836136555972
8.158938049288839	0.7179773020409272
8.183515284472234	0.722564594966315
8.188920560522781	0.7234083193620899
8.199448858215169	0.7248984810421821
8.23326410909779	0.7296859004328884
8.254115164529587	0.7337295025550878
8.27155834262121	0.7378086973530801
8.281599933131636	0.7404641531716787
8.304502464511645	0.7473978115281651
8.308478340148287	0.7487278767765805
8.337632226843546	0.7596182036330468
8.375042307110954	0.776331928431506
8.387680498930925	0.7825723215152736
8.396363375653006	0.7870011351686634
8.417755079478512	0.7983013284779976
8.435908002260984	0.8081807211551839
8.471631755108145	0.8277470570468256
8.472880639669906	0.8284223344042904
8.48738957309302	0.8361713034720142
8.511809491183442	0.8486573530102627
8.52789561137861	0.8563693198005727
8.55956995956057	0.870052036675645
8.611021503784015	0.8873931181516125
8.632443858341523	0.8927962822423994
8.63835889977313	0.894110420149254
8.673731876487793	0.9005081919331619
8.677242092113303	0.9010178601942676
8.880331476691788	0.9125405619534634
8.896563203931851	0.9154884508757769
8.933575594890502	0.9253228663255318
8.946788661178475	0.9297898943818687
8.956022402344551	0.933133022293393
8.998948232814849	0.9495017513772377
9.042132790018528	0.9634029976325831
9.067044698918691	0.9689025749558591
9.078021229323962	0.9707108126284829
9.244044039613367	0.976746676467351
9.263016001734133	0.977600147974195
9.75318950746355	1.0
