size 	 q0
121.56576707999028	0.0
121.56576707999028	0.0
145.87892049598833	0.005506645697136604
145.87892049598833	0.005506645697136604
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
170.1920739119864	0.012447282175530231
188.91782039105237	0.02220481152728535
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
194.50522732798444	0.02289082832707089
206.3039478297732	0.04342457683030694
217.52503964594806	0.06904389348583781
218.2004238289238	0.07031757932368846
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
218.8183807439825	0.07143703546761493
238.45664567189982	0.08671469175486526
238.66185299473509	0.08717036890391779
240.68793913473536	0.0952274256501242
241.3192685731393	0.09921835556618461
243.00192503301378	0.11247191870121429
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
243.13153415998056	0.1135736982102463
257.8799347872165	0.14383561149650878
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
267.4446875759786	0.14768243449487883
271.89086839172626	0.16706348923871558
282.1509998292904	0.2461653907599189
282.80106893858294	0.252256074477331
284.57012270599654	0.2689439640954227
288.9732703844305	0.3090114062244926
291.03659607946787	0.3258966089383858
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
291.75784099197665	0.3313913089822498
297.0642262800171	0.3641932795400382
298.1890225129391	0.36936147047799606
299.9994762875716	0.37643718898606415
307.6268612230449	0.393802274669497
308.27834853512417	0.39692795287250904
309.45592174465975	0.4043024140408588
309.45592174465975	0.4043024140408588
312.564219236266	0.437031494444024
315.34153801383246	0.48357693348585673
315.34153801383246	0.48357693348585673
315.34153801383246	0.48357693348585673
315.34153801383246	0.48357693348585673
315.4082212534829	0.4848594795833851
315.4082212534829	0.4848594795833851
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
316.0709944079747	0.4979040674707498
